"countryname","edate","country","party","oecdmember","eumember","date","partyname","partyabbrev","parfam","absseat","per410","per416","per501","threshold","threshold_lagged","pervote_samlet","lagged_pervote_samlet","i_parlament","lagged_i_parlament","avg_pervote_main","rile","rile_lowe","centered_pervote_samlet","centered_lagged_pervote_samlet","miljø_afhængig","miljø_afhængig_alt","factor_lagged_i_parlament","factor_i_parlament","large_party","left_party","left_party_lag1","large_party_lag1","miljø_afhængig_fd","Year","GDP_per_capita","has_rrp","rrp_i_p","rrp_i_p_lag1","gdp_capita_growth","GDP_per_capita_lag1","Unemployment","Inflation-consumer prices","gdp_growth_std","inflation_std","unemployment_std","economic_index","good_economy","factor_good_economy","good_economy_lag1","high_gdp_growth","factor_high_gdp_growth","high_gdp_growth_lag1"
"Greece",2007-09-16,34,34313,10,10,200709,"Panhellenic Socialist Movement","PASOK",30,102,1.97,2.06,6.494,3,3,1.05,NA,0,NA,31.8552352941176,-14.644,-0.46923156859807,-1.95,NA,1.29898849837388,1.29898849837388,NA,"Green parties w/o seats",1,1,1,1,-0.53603602184571,2007,28440.76253,1,1,0,3.243514188,5.117469446,8.351,2.895003215,0.820707213360371,0.883310078792784,0.67946478916529,0.794494027106148,1,"Good economy",1,1,"Høj BNP-vækst",1
"Greece",2009-10-04,34,34313,10,10,200910,"Panhellenic Socialist Movement","PASOK",30,160,1.701,2.011,9.667,3,3,2.53,1.05,0,0,31.8552352941176,-20.727,-0.77703778795635,-0.47,-1.95,1.71071924264206,1.71071924264206,"Green parties w/o seats","Green parties w/o seats",1,1,1,1,0.411730744268177,2009,29425.45732,1,1,1,-4.371136224,3.243514188,9.546,1.210072692,-0.942734953487564,1.06948655145626,0.46677448637864,0.19784202811578,1,"Good economy",1,0,"Lav BNP-vækst",1
"Greece",2012-05-06,34,34313,10,10,201205,"Panhellenic Socialist Movement","PASOK",30,41,6.127,0,0,3,3,2.93,2.53,0,0,31.8552352941176,-13.48,-0.370837533535467,-0.0699999999999998,-0.47,-2.58429939366604,-2.58429939366604,"Green parties w/o seats","Green parties w/o seats",1,1,1,1,-4.29501863630809,2012,21624.34605,1,1,1,-7.83408918,-4.371136224,24.731,1.501526962,-1.74470443783808,1.03728229900157,-2.23590521890612,-0.981109119247542,0,"Poor economy",1,0,"Lav BNP-vækst",0
"Greece",1974-11-17,34,34510,10,0,197411,"Centre Union","EK",50,60,1.031,0,0,1.576541034,1.576541034,0,0,0,0,16.1845,-32.99,-1.22526677951108,-1.576541034,-1.576541034,-1.11906829723549,-1.11906829723549,"Green parties w/o seats","Green parties w/o seats",0,1,NA,NA,NA,1974,2789.405774,NA,0,0,-6.782085976,NA,NA,26.56084659,-0.707106781186547,-0.707106781186547,NA,-0.707106781186547,0,"Poor economy",NA,0,"Lav BNP-vækst",NA
"Greece",1977-11-20,34,34510,10,0,197711,"Union of the Democratic Centre","EDIK",50,16,0.333,0,0.333,1.576541034,1.576541034,0,0,0,0,16.1845,-16.333,-0.444618129757099,-1.576541034,-1.576541034,0,0,"Green parties w/o seats","Green parties w/o seats",0,1,1,0,1.11906829723549,1977,3832.3211,NA,0,0,1.610301857,-6.782085976,NA,12.36979709,0.707106781186548,0.707106781186548,NA,0.707106781186548,1,"Good economy",0,1,"Høj BNP-vækst",0
"Greece",1974-11-17,34,34511,10,0,197411,"New Democracy","ND",50,220,1.19,0,0,1.576541034,1.576541034,0,0,0,0,38.5575545861037,-3.571,-0.0812264479571252,-1.576541034,-1.576541034,-1.21787570949493,-1.21787570949493,"Green parties w/o seats","Green parties w/o seats",1,1,NA,NA,NA,1974,2789.405774,NA,0,0,-6.782085976,NA,NA,26.56084659,-1.50107581285627,-1.73164833166973,NA,-1.616362072263,0,"Poor economy",NA,0,"Lav BNP-vækst",NA
"Greece",1977-11-20,34,34511,10,0,197711,"New Democracy","ND",50,171,1.242,0,0,1.576541034,1.576541034,0,0,0,0,38.5575545861037,32.298,0.855278843786389,-1.576541034,-1.576541034,-1.24818105899026,-1.24818105899026,"Green parties w/o seats","Green parties w/o seats",1,0,1,1,-0.0303053494953291,1977,3832.3211,NA,0,0,1.610301857,-6.782085976,NA,12.36979709,0.442479016913864,-0.163607689496129,NA,0.139435663708868,0,"Poor economy",0,1,"Høj BNP-vækst",0
"Greece",1981-10-18,34,34511,10,10,198110,"New Democracy","ND",50,115,2.765,0,1.843,1.576541034,1.576541034,0,0,0,0,38.5575545861037,24.424,0.776994379161312,-1.576541034,-1.576541034,-0.331827603202736,-0.331827603202736,"Green parties w/o seats","Green parties w/o seats",1,0,0,1,0.916353455787521,1981,5305.437294,NA,0,0,-2.432460786,1.610301857,NA,24.5060676,-0.493765948973061,-1.50460543628666,NA,-0.999185692629861,0,"Poor economy",0,0,"Lav BNP-vækst",1
"Greece",1985-06-02,34,34511,10,10,198506,"New Democracy","ND",50,126,2.2,0,0,1.576541034,1.576541034,0,0,0,0,38.5575545861037,3.667,0.093204045912848,-1.576541034,-1.576541034,-1.68639895357023,-1.68639895357023,"Green parties w/o seats","Green parties w/o seats",1,0,0,1,-1.35457135036749,1985,4746.760358,NA,0,0,2.112294732,-2.432460786,NA,19.31469294,0.558733257796305,-0.930984263615102,NA,-0.186125502909398,0,"Poor economy",0,1,"Høj BNP-vækst",0
"Greece",1989-11-05,34,34511,10,10,198911,"New Democracy","ND",50,148,1.484,0,0.802,1.576541034,1.576541034,0.6,NA,1,NA,38.5575545861037,33.961,1.08816112706526,-0.976541034,NA,-0.421213465076304,-0.421213465076304,NA,"Green parties w seat(s)",1,0,0,1,1.26518548849393,1989,7737.543858,NA,0,0,3.259729404,2.112294732,NA,13.65556387,0.824462421293999,-0.305678546721782,NA,0.259391937286108,1,"Good economy",0,1,"Høj BNP-vækst",1
"Greece",1993-10-10,34,34511,10,10,199310,"New Democracy","ND",50,111,1.77,0,2.212,3,1.576541034,0,0,0,0,38.5575545861037,35.398,0.935200487034883,-3,-1.576541034,0.177906538584838,0.177906538584838,"Green parties w/o seats","Green parties w/o seats",1,0,0,1,0.599120003661141,1993,10257.30858,NA,0,0,-2.177150761,3.259729404,10.177,14.41126444,-0.434639864472256,-0.38917971462862,0.35446688716661,-0.156450897311422,0,"Poor economy",1,0,"Lav BNP-vækst",1
"Greece",1996-09-22,34,34511,10,10,199609,"New Democracy","ND",50,108,3.326,0.232,14.94,3,3,0,0,0,0,38.5575545861037,-11.164,-0.602527943296687,-3,-3,1.41005580962418,1.41005580962418,"Green parties w/o seats","Green parties w/o seats",1,1,0,1,1.23214927103934,1996,13432.52622,NA,0,0,0.936690434,-2.177150761,10.402,8.194552176,0.286480419064033,0.297736181947672,0.314420595846947,0.299545732286218,1,"Good economy",0,0,"Lav BNP-vækst",0
"Greece",2000-04-09,34,34511,10,10,200004,"New Democracy","ND",50,125,3.389,0,3.841,3,3,0,0,0,0,38.5575545861037,-4.971,-0.169388247522011,-3,-3,0.109952681143846,0.109952681143846,"Green parties w/o seats","Green parties w/o seats",1,1,1,1,-1.30010312848033,2000,11638.20107,NA,0,0,3.712729823,0.936690434,11.345,3.151181625,0.929370722692246,0.855003634049045,0.146582139338319,0.64365216535987,1,"Good economy",1,1,"Høj BNP-vækst",0
"Greece",2004-03-07,34,34511,10,10,200403,"New Democracy","ND",50,165,0.722,0,6.119,3,3,0,0,0,0,38.5575545861037,-17.603,-0.600791971750167,-3,-3,1.68945544038738,1.68945544038738,"Green parties w/o seats","Green parties w/o seats",1,1,1,1,1.57950275924354,2004,21449.25528,NA,0,0,5.117469446,3.712729823,10.628,2.898848108,1.25468796650642,0.882885237170689,0.274196321010309,0.803923174895805,1,"Good economy",1,1,"Høj BNP-vækst",1
"Greece",2007-09-16,34,34511,10,10,200709,"New Democracy","ND",50,152,5.449,0,9.455,3,3,1.05,NA,0,NA,38.5575545861037,-12.66,-0.467429003485971,-1.95,NA,0.514851799310391,0.514851799310391,NA,"Green parties w/o seats",1,1,1,1,-1.17460364107699,2007,28440.76253,1,1,1,3.243514188,5.117469446,8.351,2.895003215,0.820707213360371,0.883310078792784,0.67946478916529,0.794494027106148,1,"Good economy",1,1,"Høj BNP-vækst",1
"Greece",2009-10-04,34,34511,10,10,200910,"New Democracy","ND",50,91,0.767,1.227,18.252,3,3,2.53,1.05,0,0,38.5575545861037,-16.258,-0.556503510940277,-0.47,-1.95,2.75802982057881,2.75802982057881,"Green parties w/o seats","Green parties w/o seats",1,1,1,1,2.24317802126842,2009,29425.45732,1,1,1,-4.371136224,3.243514188,9.546,1.210072692,-0.942734953487564,1.06948655145626,0.46677448637864,0.19784202811578,1,"Good economy",1,0,"Lav BNP-vækst",1
"Greece",2012-05-06,34,34511,10,10,201205,"New Democracy","ND",50,108,0,0,0,3,3,2.93,2.53,0,0,38.5575545861037,22.727,0.488886665203391,-0.0699999999999998,-0.47,0,0,"Green parties w/o seats","Green parties w/o seats",1,0,1,1,-2.75802982057881,2012,21624.34605,1,1,1,-7.83408918,-4.371136224,24.731,1.501526962,-1.74470443783808,1.03728229900157,-2.23590521890612,-0.981109119247542,0,"Poor economy",1,0,"Lav BNP-vækst",0
"Portugal",2015-10-04,35,35060,10,10,201510,"Portugal Ahead","PàF",60,107,7.114,0.555,6.458,1.363456084,1.363456084,1.443,1.08,1,0,40.034,0.605,0.0220468766760802,0.079543916,-0.283456084,-0.0133538045732821,-0.0133538045732822,"Green parties w/o seats","Green parties w seat(s)",1,0,NA,NA,NA,2015,19215.7813,NA,0,0,2.011395801,NA,12.447,0.487938624,NA,NA,NA,NA,NA,NA,NA,0,"Lav BNP-vækst",NA
"Portugal",1976-04-25,35,35220,10,0,197604,"Portuguese Communist Party","PCP",20,40,1.639,0,0,1.202187085,1.26,0,0,0,0,11.1931538461538,-16.393,-0.423517693373957,-1.202187085,-1.26,-1.45348561066021,-1.45348561066021,"Green parties w/o seats","Green parties w/o seats",0,1,NA,NA,NA,1976,2173.283934,NA,0,NA,3.902713757,NA,NA,21.1419048,0.795478518406095,-0.814945513474325,NA,-0.00973349753411501,0,"Poor economy",NA,1,"Høj BNP-vækst",NA
"Portugal",1979-12-02,35,35220,10,0,197912,"Portuguese Communist Party","PCP",20,44,4.098,0,0,1.260940589,1.2,0,0,0,0,11.1931538461538,6.557,0.154350653285993,-1.260940589,-1.2,-2.21876860690094,-2.21876860690094,"Green parties w/o seats","Green parties w/o seats",0,0,1,0,-0.765282996240721,1979,2755.624618,1,1,0,4.512543705,3.902713757,NA,21.89922481,1.05849592275493,-0.886232969577402,NA,0.0861314765887651,0,"Poor economy",0,1,"Høj BNP-vækst",1
"Portugal",1980-10-05,35,35220,10,0,198010,"Portuguese Communist Party","PCP",20,39,1.444,0,0.361,1.260940589,1.260940589,0,0,0,0,11.1931538461538,38.267,0.850882765641708,-1.260940589,-1.260940589,-0.814408480592654,-0.814408480592654,"Green parties w/o seats","Green parties w/o seats",0,0,0,0,1.40436012630828,1980,3368.366669,1,1,1,3.464370886,4.512543705,NA,15.86748038,0.606422857031398,-0.318457510589324,NA,0.143982673221037,1,"Good economy",0,1,"Høj BNP-vækst",1
"Portugal",1983-04-25,35,35220,10,0,198304,"Portuguese Communist Party","PCP",20,40,3.756,0,0.469,1.260940589,1.260940589,0.42,0,1,0,11.1931538461538,20.657,0.462422167602264,-0.840940589,-1.260940589,-1.47982041913071,-1.47982041913071,"Green parties w/o seats","Green parties w seat(s)",0,0,0,0,-0.665411938538061,1983,2735.491066,NA,0,1,-0.635202474,3.464370886,NA,24.00276238,-1.16170799259497,-1.08424152633341,NA,-1.12297475946419,0,"Poor economy",1,0,"Lav BNP-vækst",1
"Portugal",2011-06-05,35,35220,10,10,201106,"Portuguese Communist Party","PCP",20,14,7,0.5,0,1.363456084,1.363456084,1.08,0,0,0,11.1931538461538,-15,-0.510825623765991,-0.283456084,-1.363456084,-2.01490302054226,-2.01490302054226,"Green parties w/o seats","Green parties w/o seats",0,1,0,0,-0.53508260141155,2011,23246.54254,NA,0,0,-1.568856596,-0.635202474,12.682,3.653011004,-1.56438956724278,0.831305387480651,-0.610371254028667,-0.447818477930264,0,"Poor economy",0,0,"Lav BNP-vækst",0
"Portugal",2015-10-04,35,35220,10,10,201510,"Portuguese Communist Party","PCP",20,15,4.122,0,2.132,1.363456084,1.363456084,1.443,1.08,1,0,11.1931538461538,-20.682,-0.672463653492294,0.079543916,-0.283456084,-0.563083498389118,-0.563083498389118,"Green parties w/o seats","Green parties w seat(s)",0,1,1,0,1.45181952215315,2015,19215.7813,NA,0,0,2.011395801,-1.568856596,12.447,0.487938624,-0.0202399310024739,1.12923751045772,-0.543687272300756,0.188436769051496,1,"Good economy",0,0,"Lav BNP-vækst",0
"Portugal",2019-10-06,35,35220,10,10,201910,"Portuguese Communist Party","PCP",20,10,3.158,1.435,1.722,1.363456084,1.363456084,3.493,1.443,1,1,11.1931538461538,-31.77,-0.911950210774328,2.129543916,0.079543916,-0.000273410801429742,-0.00027341080142973,"Green parties w seat(s)","Green parties w seat(s)",0,1,1,0,0.562810087587688,2019,23343.3629,1,1,0,2.721302468,2.011395801,6.464,0.33817841,0.285940192647791,1.1433346220361,1.15405852632942,0.861111113671104,1,"Good economy",1,0,"Lav BNP-vækst",0
"Portugal",1976-04-25,35,35311,10,0,197604,"Socialist Party","PS",30,107,3.318,0,0,1.202187085,1.26,0,0,0,0,34.691875,31.28,0.781405917322244,-1.202187085,-1.26,-2.0328739058635,-2.0328739058635,"Green parties w/o seats","Green parties w/o seats",1,0,NA,NA,NA,1976,2173.283934,NA,0,0,3.902713757,NA,NA,21.1419048,0.795478518406095,-0.814945513474325,NA,-0.00973349753411501,0,"Poor economy",NA,1,"Høj BNP-vækst",NA
"Portugal",1979-12-02,35,35311,10,0,197912,"Socialist Party","PS",30,74,6.055,0,0.367,1.260940589,1.2,0,0,0,0,34.691875,6.606,0.189607066354438,-1.260940589,-1.2,-2.02294441941726,-2.02294441941726,"Green parties w/o seats","Green parties w/o seats",1,0,0,1,0.00992948644624292,1979,2755.624618,1,1,1,4.512543705,3.902713757,NA,21.89922481,1.05849592275493,-0.886232969577402,NA,0.0861314765887651,0,"Poor economy",0,1,"Høj BNP-vækst",1
"Portugal",1980-10-05,35,35311,10,0,198010,"Socialist Party","PS",30,66,2.367,0,1.775,1.260940589,1.260940589,0,0,0,0,34.691875,4.734,0.12716843213244,-1.260940589,-1.260940589,-0.231286134498319,-0.231286134498319,"Green parties w/o seats","Green parties w/o seats",1,0,0,1,1.79165828491894,1980,3368.366669,1,1,1,3.464370886,4.512543705,NA,15.86748038,0.606422857031398,-0.318457510589324,NA,0.143982673221037,1,"Good economy",0,1,"Høj BNP-vækst",1
"Portugal",1983-04-25,35,35311,10,0,198304,"Socialist Party","PS",30,101,2.4,0,0.8,1.260940589,1.260940589,0.42,0,1,0,34.691875,-12,-0.373513508301562,-0.840940589,-1.260940589,-0.802346472524937,-0.802346472524937,"Green parties w/o seats","Green parties w seat(s)",1,1,0,1,-0.571060338026618,1983,2735.491066,NA,0,0,-0.635202474,3.464370886,NA,24.00276238,-1.16170799259497,-1.08424152633341,NA,-1.12297475946419,0,"Poor economy",1,0,"Lav BNP-vækst",1
"Portugal",2011-06-05,35,35311,10,10,201106,"Socialist Party","PS",30,74,7.72,0.362,4.222,1.363456084,1.363456084,1.08,0,0,0,34.691875,0.241,0.00799486751093089,-0.283456084,-1.363456084,-0.480471855740881,-0.48047185574088,"Green parties w/o seats","Green parties w/o seats",1,0,1,1,0.321874616784057,2011,23246.54254,NA,0,0,-1.568856596,-0.635202474,12.682,3.653011004,-1.56438956724278,0.831305387480651,-0.610371254028667,-0.447818477930264,0,"Poor economy",0,0,"Lav BNP-vækst",0
"Portugal",2015-10-04,35,35311,10,10,201510,"Socialist Party","PS",30,86,3.996,1.521,6.86,1.363456084,1.363456084,1.443,1.08,1,0,34.691875,-4.526,-0.177129637641546,0.079543916,-0.283456084,0.680726050684977,0.680726050684977,"Green parties w/o seats","Green parties w seat(s)",1,1,0,1,1.16119790642586,2015,19215.7813,NA,0,0,2.011395801,-1.568856596,12.447,0.487938624,-0.0202399310024739,1.12923751045772,-0.543687272300756,0.188436769051496,1,"Good economy",0,0,"Lav BNP-vækst",0
"Portugal",2019-10-06,35,35311,10,10,201910,"Socialist Party","PS",30,108,2.617,10.511,5.825,1.363456084,1.363456084,3.493,1.443,1,1,34.691875,-12.621,-0.485062546757647,2.129543916,0.079543916,1.68664845012312,1.68664845012312,"Green parties w seat(s)","Green parties w seat(s)",1,1,1,1,1.00592239943815,2019,23343.3629,1,1,1,2.721302468,2.011395801,6.464,0.33817841,0.285940192647791,1.1433346220361,1.15405852632942,0.861111113671104,1,"Good economy",1,0,"Lav BNP-vækst",0
"Portugal",1976-04-25,35,35313,10,0,197604,"Popular Democratic Party","PPD",60,73,3.571,0,0,1.202187085,1.26,0,0,0,0,33.9242666666667,-3.571,-0.100211356553585,-1.202187085,-1.26,-2.09703585008079,-2.09703585008079,"Green parties w/o seats","Green parties w/o seats",1,1,NA,NA,NA,1976,2173.283934,NA,0,0,3.902713757,NA,NA,21.1419048,0.72311860741609,-0.659740664567513,NA,0.0316889714242884,0,"Poor economy",NA,1,"Høj BNP-vækst",NA
"Portugal",1979-12-02,35,35313,10,0,197912,"Social Democratic Party","PSD",60,76,5.217,0,5.652,1.260940589,1.2,0,0,0,0,33.9242666666667,9.42,0.354252584751415,-1.260940589,-1.2,0.0733330399215088,0.0733330399215086,"Green parties w/o seats","Green parties w/o seats",1,0,1,1,2.1703688900023,1979,2755.624618,1,1,1,4.512543705,3.902713757,NA,21.89922481,0.963229112917052,-0.734781812516099,NA,0.114223650200477,1,"Good economy",0,1,"Høj BNP-vækst",1
"Portugal",1980-10-05,35,35313,10,0,198010,"Social Democratic Party","PSD",60,82,0.237,0,2.37,1.260940589,1.260940589,0,0,0,0,33.9242666666667,19.431,0.588139089426275,-1.260940589,-1.260940589,1.35947941656433,1.35947941656433,"Green parties w/o seats","Green parties w/o seats",1,0,0,1,1.28614637664282,1980,3368.366669,1,1,1,3.464370886,4.512543705,NA,15.86748038,0.550528316165663,-0.137109731780122,NA,0.20670929219277,1,"Good economy",1,1,"Høj BNP-vækst",1
"Portugal",1983-04-25,35,35313,10,0,198304,"Social Democratic Party","PSD",60,75,3.532,0,1.325,1.260940589,1.260940589,0.42,0,1,0,33.9242666666667,-20.971,-0.954678800629878,-0.840940589,-1.260940589,-0.792682543734613,-0.792682543734613,"Green parties w/o seats","Green parties w seat(s)",1,1,0,1,-2.15216196029894,1983,2735.491066,NA,0,0,-0.635202474,3.464370886,NA,24.00276238,-1.06361122394082,-0.943216651053879,NA,-1.00341393749735,0,"Poor economy",1,0,"Lav BNP-vækst",1
"Portugal",2011-06-05,35,35313,10,10,201106,"Social Democratic Party","PSD",60,108,9.989,0.371,2.525,1.363456084,1.363456084,1.08,0,0,0,33.9242666666667,12.811,0.385665419715127,-0.283456084,-1.363456084,-1.12772882053037,-1.12772882053037,"Green parties w/o seats","Green parties w/o seats",1,0,1,1,-0.335046276795753,2011,23246.54254,NA,0,0,-1.568856596,-0.635202474,12.682,3.653011004,-1.43122216848642,1.07319475173391,-0.707106781186547,-0.355044732646353,0,"Poor economy",0,0,"Lav BNP-vækst",0
"Portugal",2019-10-06,35,35313,10,10,201910,"Social Democratic Party","PSD",60,79,2.518,6.842,5.036,1.363456084,1.363456084,3.493,1.443,1,1,33.9242666666667,-4.598,-0.165204562981478,2.129543916,0.079543916,1.41132634297151,1.41132634297151,"Green parties w seat(s)","Green parties w seat(s)",1,1,0,1,2.53905516350188,2019,23343.3629,1,1,1,2.721302468,-1.568856596,6.464,0.33817841,0.257957355928432,1.4016541081837,0.707106781186548,0.788906081766228,1,"Good economy",0,0,"Lav BNP-vækst",0
"Germany",1976-10-03,41,41320,10,10,197610,"Social Democratic Party of Germany","SPD",30,214,6.436,0,1.98,5,5,0,0,0,0,33.779,-20.792,-0.703724636793109,-5,-5,-1.02846667930135,-1.02846667930135,"Green parties w/o seats","Green parties w/o seats",1,1,NA,NA,NA,1976,6659.165466,NA,0,NA,5.400212137,NA,NA,4.246631023,1.48822679847986,-1.32172135547084,NA,0.0832527215045107,1,"Good economy",NA,1,"Høj BNP-vækst",NA
"Germany",1980-10-05,41,41320,10,10,198010,"Social Democratic Party of Germany","SPD",30,218,2.105,0,1.404,5,5,1.5,0,0,0,33.779,-20.351,-0.656169972292938,-3.5,-5,-0.313475738836157,-0.313475738836157,"Green parties w/o seats","Green parties w/o seats",1,1,1,1,0.714990940465193,1980,12182.78002,NA,0,0,1.198693951,5.400212137,NA,5.441057545,-0.120437943806567,-2.1016770725494,NA,-1.11105750817798,0,"Poor economy",1,0,"Lav BNP-vækst",1
"Germany",1983-03-06,41,41320,10,10,198303,"Social Democratic Party of Germany","SPD",30,193,2.954,0,9.283,5,5,5.6,1.5,1,0,33.779,-7.173,-0.244360333246011,0.6,-3.5,1.0411132057508,1.0411132057508,"Green parties w/o seats","Green parties w seat(s)",1,1,1,1,1.35458894458696,1983,9900.485592,NA,0,0,1.839034129,1.198693951,NA,3.293414743,0.124733592246857,-0.69927495671417,NA,-0.287270682233656,0,"Poor economy",0,0,"Lav BNP-vækst",0
"Germany",1987-01-25,41,41320,10,10,198701,"Social Democratic Party of Germany","SPD",30,186,3.915,0,8.185,5,5,8.3,5.6,1,1,33.779,-13.879,-0.457333357980348,3.3,0.6,0.676589565637145,0.676589565637145,"Green parties w seat(s)","Green parties w seat(s)",1,1,1,1,-0.36452364011366,1987,16738.61328,NA,0,0,1.246499647,1.839034129,NA,0.249906109,-0.102134241613413,1.28812394589179,NA,0.592994852139187,1,"Good economy",0,0,"Lav BNP-vækst",0
"Germany",1990-12-02,41,41320,10,10,199012,"Social Democratic Party of Germany","SPD",30,239,0,0,22.814,5,5,3.8,8.3,0,1,33.779,-31.179,-1.24644201491274,-1.2,3.3,3.84220121905759,3.84220121905759,"Green parties w seat(s)","Green parties w/o seats",1,1,1,1,3.16561165342044,1990,22385.67783,NA,0,0,4.351639089,1.246499647,NA,2.696468243,1.08675227966186,-0.309471292035468,NA,0.388640493813198,1,"Good economy",1,1,"Høj BNP-vækst",0
"Germany",1994-10-16,41,41320,10,10,199410,"Social Democratic Party of Germany","SPD",30,252,0,0,15.512,5,5,7.27,3.8,1,0,33.779,-18.152,-0.695968681145471,2.27,-1.2,3.46648562169027,3.46648562169027,"Green parties w/o seats","Green parties w seat(s)",1,1,1,1,-0.375715597367313,1994,27201.95936,NA,0,0,2.242334879,4.351639089,8.727,2.693056399,0.279148179627313,-0.307243371619632,-0.492369229333957,-0.173488140442092,0,"Poor economy",1,1,"Høj BNP-vækst",1
"Germany",1998-09-27,41,41320,10,10,199809,"Social Democratic Party of Germany","SPD",30,298,3.206,1.503,3.006,5,5,6.696,7.27,1,1,33.779,-1.603,-0.0480716193161732,1.696,2.27,0.301283166512312,0.301283166512312,"Green parties w seat(s)","Green parties w seat(s)",1,1,1,1,-3.16520245517796,1998,27395.94406,NA,0,0,2.080701493,2.242334879,9.787,0.911183535,0.217262471241956,0.856312445155794,-0.870018565870857,0.0678521168422974,0,"Poor economy",0,1,"Høj BNP-vækst",1
"Germany",2002-09-22,41,41320,10,10,200209,"Social Democratic Party of Germany","SPD",30,251,0.745,1.118,1.615,5,5,8.564,6.696,1,1,33.779,4.099,0.124496850655491,3.564,1.696,0.954274968826625,0.954274968826625,"Green parties w seat(s)","Green parties w seat(s)",1,0,1,1,0.652991802314313,2002,25486.5942,NA,0,0,-0.395913781,2.080701493,8.482,1.420806156,-0.730976592620052,0.523530922408003,-0.405082354379675,-0.204176008197241,0,"Poor economy",0,0,"Lav BNP-vækst",1
"Germany",2005-09-18,41,41320,10,10,200509,"Social Democratic Party of Germany","SPD",30,222,3.401,0,4.308,5,5,8.117,8.564,1,1,33.779,-2.154,-0.069471029143526,3.117,3.564,0.209048266708387,0.209048266708387,"Green parties w seat(s)","Green parties w seat(s)",1,1,0,1,-0.745226702118238,2005,35084.43635,NA,0,0,0.942994646,-0.395913781,11.193,1.546911148,-0.218339330488948,0.441184869594428,-1.37093834622075,-0.382697602371755,0,"Poor economy",0,0,"Lav BNP-vækst",0
"Germany",2009-09-27,41,41320,10,10,200909,"Social Democratic Party of Germany","SPD",30,146,0.634,0.181,5.254,5,5,10.706,8.117,1,1,33.779,-18.297,-0.591763805286405,5.706,3.117,1.65511582275607,1.65511582275607,"Green parties w seat(s)","Green parties w seat(s)",1,1,1,1,1.44606755604768,2009,42487.21371,NA,0,0,-5.305528183,0.942994646,7.88,0.312739007,-2.61075510054987,1.24709431609618,-0.190606033063435,-0.518088939172374,0,"Poor economy",0,0,"Lav BNP-vækst",0
"Germany",2013-09-22,41,41320,10,10,201309,"Social Democratic Party of Germany","SPD",30,193,1.173,1.035,4.348,5,5,8.444,10.706,1,1,33.779,-23.568,-0.681226896037536,3.444,5.706,1.25744841387763,1.25744841387763,"Green parties w seat(s)","Green parties w seat(s)",1,1,1,1,-0.397667408878439,2013,47220.01021,NA,0,0,0.112643825,-5.305528183,5.316,1.504723303,-0.536261574386928,0.468733362777481,0.722877833805066,0.218449874065206,1,"Good economy",0,0,"Lav BNP-vækst",0
"Germany",2017-09-24,41,41320,10,10,201709,"Social Democratic Party of Germany","SPD",30,153,2.119,2.913,2.951,5,5,8.94,8.444,1,1,33.779,-21.453,-0.628755527461705,3.94,3.444,0.887864544949965,0.887864544949966,"Green parties w seat(s)","Green parties w seat(s)",1,1,1,1,-0.369583868927666,2017,45526.59996,1,1,0,2.332865934,0.112643825,3.781,1.509494851,0.313810439746944,0.465617561115874,1.26975682586558,0.683061608909465,1,"Good economy",1,1,"Høj BNP-vækst",0
"Germany",2021-09-26,41,41320,10,10,202109,"Social Democratic Party of Germany","SPD",30,206,0.416,5.351,3.448,5,5,14.8,8.94,1,1,33.779,-24.673,-0.737735458358688,9.8,3.94,2.31764578180407,2.31764578180407,"Green parties w seat(s)","Green parties w seat(s)",1,1,1,1,1.4297812368541,2021,52265.65416,1,1,1,3.626128687,2.332865934,3.594,3.066666667,0.808971022460981,-0.55120937465004,1.33637986919803,0.531380505669657,1,"Good economy",1,1,"Høj BNP-vækst",1
"Germany",1976-10-03,41,41521,10,10,197610,"Christian Democratic Union/Christian Social Union","CDU/CSU",50,243,3.911,0,2.235,5,5,0,0,0,0,39.4328461538462,14.525,0.421291223602312,-5,-5,-0.477969985248858,-0.477969985248858,"Green parties w/o seats","Green parties w/o seats",1,0,NA,NA,NA,1976,6659.165466,NA,0,0,5.400212137,NA,NA,4.246631023,1.48822679847986,-1.32172135547084,NA,0.0832527215045107,1,"Good economy",NA,1,"Høj BNP-vækst",NA
"Germany",1980-10-05,41,41521,10,10,198010,"Christian Democratic Union/Christian Social Union","CDU/CSU",50,226,3.03,0,0.758,5,5,1.5,0,0,0,39.4328461538462,21.212,0.599678835681457,-3.5,-5,-1.03177471266696,-1.03177471266696,"Green parties w/o seats","Green parties w/o seats",1,0,0,1,-0.553804727418098,1980,12182.78002,NA,0,0,1.198693951,5.400212137,NA,5.441057545,-0.120437943806567,-2.1016770725494,NA,-1.11105750817798,0,"Poor economy",1,0,"Lav BNP-vækst",1
"Germany",1983-03-06,41,41521,10,10,198303,"Christian Democratic Union/Christian Social Union","CDU/CSU",50,244,4.38,0,4.38,5,5,5.6,1.5,1,0,39.4328461538462,29.927,0.844412367962747,0.6,-3.5,0,0,"Green parties w/o seats","Green parties w seat(s)",1,0,0,1,1.03177471266696,1983,9900.485592,NA,0,0,1.839034129,1.198693951,NA,3.293414743,0.124733592246857,-0.69927495671417,NA,-0.287270682233656,0,"Poor economy",0,0,"Lav BNP-vækst",0
